Year,Region,Average_Temperature_C,Total_Precipitation_mm,CO2_Emissions_MT,Crop_Yield_MT_per_HA,Extreme_Weather_Events,Irrigation_Access_%,Pesticide_Use_KG_per_HA,Fertilizer_Use_KG_per_HA,Soil_Health_Index,Economic_Impact_Million_USD,Decade,Total_Chemical_Use_KG_per_HA,Yield_per_Chemical_Input,Has_Adaptation,High_Extreme_Weather_Risk,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_India,Country_Nigeria,Country_Russia,Country_USA,Crop_Type_Coffee,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Fruits,Crop_Type_Rice,Crop_Type_Soybeans,Crop_Type_Sugarcane,Crop_Type_Vegetables,Crop_Type_Wheat,Adaptation_Strategies_Drought-resistant Crops,Adaptation_Strategies_No Adaptation,Adaptation_Strategies_Organic Farming,Adaptation_Strategies_Water Management,Temperature_Category_Medium,Temperature_Category_High
2024,27,-1.4085785804319544,-0.8640796092702551,-0.347725029809787,0.56,1,-0.9250135497533675,-0.5697446220379369,0.7142662447425493,0.6649570078011587,146.4,2020,0.383322323595326,-0.6315563848149393,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1991,8,-0.3803553110037342,0.68233808444769,-1.4118776646589035,2.13,4,-1.115878174086566,-0.5476607883087607,0.30046725136327396,0.4505461469776926,818.6,1990,0.02160766353848375,-0.24551857919239142,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2019,7,0.08535395606553585,-0.48363375023639454,1.2927465921840922,1.62,3,0.8185501858388137,1.0437554797999935,-1.4978864547118087,-1.0052689357497684,698.98,2010,-0.8723532220864283,-0.1343019183661942,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
2024,17,-1.0858961294663552,0.4134979592117137,0.6360922310736963,0.8280000000000001,4,0.1439822695966833,1.587569885380956,-1.604819359566554,0.4243018614727417,226.98,2020,-0.721847381699455,-0.4621372195822888,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2016,11,1.4938192487937596,-0.6318492455550228,0.8479913334178312,1.404,1,0.41488689768251324,-1.2364003527374412,-0.09626427511736114,-0.39273721556818025,366.94,2010,-0.647063814438568,-0.2861215105110189,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2017,24,-1.237644092893421,1.2508763761878916,0.4044003554336805,0.81,1,0.9047471129570327,0.3363826806623209,0.31857966521489195,-1.362290253656741,116.26,2010,0.438705969642091,-0.5839267713025617,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2005,24,-1.6562591644163602,-0.6961119860866851,-0.6585879986333254,0.99,5,1.6135629154202413,-1.2301892745011103,1.647752189402867,1.5552820141766606,355.3,2000,0.9224523921748576,-0.5772581567725562,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1993,31,0.24495095208365672,-1.516197974139593,0.39508610917679565,3.96,5,1.3776757889761873,-1.4627596484614964,1.7386625743119501,-1.3385218441428233,1009.71,1990,0.898671843589806,-0.06729732798144485,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2022,24,-1.3588680406886053,1.684093957970351,0.185515568396882,1.557,0,0.9936376940476952,1.348788433184239,1.470459523047605,-0.03670624805762105,269.52,2020,1.9324999031294308,-0.5433676811843704,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2010,8,-1.3222392219303483,0.06318962357429865,-0.16260438545419667,2.22,10,0.838560186776972,-0.6221937271447302,1.4826505708323483,1.0071230697619324,926.75,2010,1.0498034878869122,-0.3822699413604336,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2012,23,1.4327712175299978,-0.9290752903956481,-0.15678298154364342,3.02,7,1.3745973272933938,-0.18465777138542808,0.7090415099776592,1.671648185755216,931.73,2010,0.5532280851964203,-0.16664237573645985,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1997,12,-0.10912762924616302,-0.6805711609552122,-1.687812210019123,3.07,0,0.1739972710039202,-0.3806517957318662,-0.956952248720214,0.8447056047501613,1104.59,1990,-1.0322461211253957,0.5539928882440488,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2009,1,-0.17802469310098024,1.3686065118961004,-1.3792778027598058,4.31,1,0.4591397843726704,-0.012817940180276478,-0.5229509475833647,-0.009471612156257126,1217.9,2000,-0.47559354306214097,0.5354974487369097,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2016,25,0.04436456364558146,0.6422748062310629,0.6663635314085725,3.483,1,0.9382253837574119,0.8498318148656661,-1.1499191193701452,-0.10999217739220056,1310.99,2010,-0.6476896183487009,0.3946794622916162,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
2011,33,-1.192294126811769,-1.0106180371286524,-1.1766929466725562,2.36,9,-0.14500832087555882,-0.7346832552027209,1.4297065918814642,-1.6083923271654308,987.4,2010,0.9512393720409732,-0.3478063212566199,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2004,10,1.4859702162027046,0.2794692123344462,-0.44319605394285877,3.42,1,-0.6764277688677904,-0.5656039032137162,-0.7030301391465679,-1.453402490126759,696.8,2000,-0.8879983198397519,0.5587790260712051,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
1998,20,-0.2704688547289626,-0.12890292559274077,-1.5946697474502727,4.79,0,1.6331881086480498,-1.1508254970368834,0.23533222462764714,1.2012317474589274,1163.98,1990,-0.31038131078704395,0.5625355835088278,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2009,13,-1.5036390862569553,0.830367238937404,-0.29649667539691926,1.81,8,1.4684904086185961,-1.1259811840915603,1.2412678246944375,-0.8007615788904348,692.13,2000,0.6045440058273218,-0.40464638867768893,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1990,21,0.005119400690305936,-1.0831915786299033,-1.189500035275773,3.27,8,-1.5903460809471175,-1.3219752084379985,-1.4118524889166226,-0.9943750813892227,1159.41,1990,-1.8676943411528772,3.0638285291548653,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2020,32,0.3051268686150791,-1.61712016707971,0.6128066154314837,3.042,9,0.8208590321009089,1.6041327606778382,0.8323452504290596,-0.46404244410993334,1228.61,2020,1.4750372448222484,-0.30316634644434887,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1992,18,1.2574761563297667,-0.7330447383775477,0.3601576857134766,1.242,2,-1.4706708830285193,0.7200892917067562,1.5070326664018339,-0.03274484647196818,291.15,1990,1.6803009273458538,-0.5741733724380191,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
2009,4,0.48652673294168636,0.23052368793955919,-0.3360822219886807,1.89,8,0.39064401193051446,0.13072697905936845,-1.4184704862854831,-1.4836081772173628,927.92,2000,-1.2149808628842154,0.18390569186785286,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2003,15,-0.5669878637243781,-0.21157614002116035,-1.6750051214159063,1.23,5,0.42681593670333823,0.29842609144029963,1.6275498816452931,-1.7148549947798541,488.8,2000,1.5973819092532389,-0.5722585429573253,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1995,9,0.2719865087861798,-0.5293617896520235,-0.02987637629358468,3.35,2,-0.1792562070966365,1.46127796124223,0.8901656484938404,-0.2937021759268564,1152.48,1990,1.4622082646645227,-0.2567283874570831,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2017,11,-1.375438220603055,0.7029473801256386,-0.3698463646698889,1.32,9,-1.561100694960579,-0.38824311357627067,1.5746059026944095,0.08362132510658779,238.24,2010,1.238483366791995,-0.5409417833698323,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1995,12,0.07052800561576524,-0.8643404864307355,-1.6109696783998215,3.72,2,1.31456732447892,0.8512120544737394,0.5672770400236485,-1.4776660748388832,661.98,1990,0.8955428240391415,-0.10779119139044775,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
2018,25,-0.9306597071099318,-1.3872998114184392,0.18085844526843958,2.043,6,0.7885351844315768,0.9906162548891638,-0.14050036279342856,0.635741671106968,397.3,2010,0.32293224626749656,-0.3201271236242333,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2002,3,-0.05680074530579561,0.25252432847340306,-1.4409846842116694,3.37,6,-0.30431871296012336,0.3750293896883793,0.4415350900152995,0.23365941016319353,373.61,2000,0.5666828692642784,-0.10253056692914822,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2014,22,-0.4850090788844692,1.1171457746368871,1.1355686865991568,1.908,8,-0.21427370873841295,0.4336895730315032,-0.6817828844360159,0.8382683271734754,393.55,2010,-0.41582926964444483,-0.1960420902228997,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
2012,8,-0.9262991334482347,-1.7013213763052288,-0.7389233725989589,1.575,3,1.0275007725584244,1.0906836264744928,-1.0182558032949214,-1.3771455096029395,746.04,2010,-0.4202098970153755,-0.2909226940640497,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2019,7,-0.9341481660392897,1.1204005277819278,1.224054026039565,0.99,2,1.3576657880380296,0.3902120253771878,-0.4442316104590245,-1.680687906103597,299.48,2010,-0.22214295945829848,-0.48647356849249984,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2008,21,-0.8260059392291971,-0.7171933451978839,-1.5457699546016261,0.61,10,1.6785954184692544,0.17213416730157355,-0.17150045573177497,-0.36352187887398957,150.37,2000,-0.0760177464422558,-0.5962204956639164,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1993,26,1.5295759528196775,-0.941199866997021,-0.9287011400829919,2.86,9,1.6462715707999223,-0.44897365633150493,1.5411676001991141,0.9110590813098485,315.03,1990,1.180909407059764,-0.2949331511994356,1,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2022,15,-1.3736939911383763,0.5982859478853031,-0.46066026567451823,2.88,3,-0.002244660336009172,-0.7450350522632723,0.17124214484499858,-1.5103476379205203,1323.92,2020,-0.18396892094018888,-0.005097728041705514,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1997,24,1.6420787532914676,0.43949871620625647,0.5930138421356028,2.853,9,-0.2108104393452701,0.3432838787026885,-1.7016511105425123,-0.7388646791146073,642.36,1990,-1.3729963501927842,0.8857136154312815,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2011,24,-0.17017566050992514,-0.41472491170379616,-1.1790215082367774,4.0,10,1.6401146474343353,-1.7174138561510586,0.07824186602995939,-1.0032882349569419,403.83,2010,-0.7083925976315967,0.6125218515228424,1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
1994,2,0.39059411238434594,-0.3689720268443116,-1.4107133838767931,2.06,6,-0.1184565888614645,1.2825369319967106,-0.4717485468874443,-1.0830114418682075,445.9,1990,0.15772001399239907,-0.28826127935653373,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
2022,4,1.6037057050685317,-1.020096573959439,-1.6971264562760082,2.73,0,-0.6337141130190304,0.49096951676655387,-1.1603685888999251,-0.21001756742993782,1079.45,2020,-0.8197856936352607,0.24903490761099925,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2000,25,1.1693925683634814,-0.3722143572674248,0.031830505158278684,3.4650000000000003,1,-1.3028947213162723,-0.7684991256005219,0.46069245081989574,0.32625717222783085,605.68,2000,0.06541393724779007,0.05312502632956683,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2016,22,0.7778130535430651,0.07999756634239048,0.9178481803444688,1.386,10,1.2945573235407624,1.2473408219908362,0.6794346796432836,-0.292711825530443,646.38,2010,1.1759029757787005,-0.526888972823402,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2012,6,-1.6580033938810395,-1.1343980384156203,1.4475959362048059,1.2060000000000002,2,0.5303292107872704,-0.6891353481362952,-1.4108075419636446,0.7476512659016642,268.11,2010,-1.5798245424917223,0.1304795031538381,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2008,29,0.8938043129442128,0.11587438726940415,0.5743853496218327,1.611,3,-0.2535240951940305,-1.5856009735800385,0.4923891750602273,-0.9656549198932389,611.87,2000,-0.2765878996398645,-0.3128294869592595,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
